transaction_id,customer_id,account_id,transaction_sk,account_status_id,biometric_id,two_fa_id,kyc_id,transaction_amount,account_balance,transaction_date
57407b8db15b,878b-4f8d-9eab,50df185a,fc2b9062abe7,eefb1ae6726315bf,fd6ed0ae2d97b995,fd6ed0ae2d97b995,fd6ed0ae2d97b995,1031.47,4.63,2025-03-22 09:21:55.183979
bfd5b367a251,41da-4bc7-b258,4ae31625,9895b982b15c,9f4f12c925661c95,7553b36e222aa24a,7553b36e222aa24a,7553b36e222aa24a,2201.13,1886.16,2025-03-12 05:09:04.090581
467fd2fed451,38be-498a-bf86,455509b9,3c71ab147dd4,9192524be653d0a5,efc80c49b7ea1102,efc80c49b7ea1102,efc80c49b7ea1102,728.09,4495.03,2025-04-28 11:05:07.725442
53dad4b838a5,8724-459f-9284,30ee6afc,1ba5b7e138d5,f05b6989fcaa3e44,80457417c4a56620,80457417c4a56620,80457417c4a56620,1777.18,8995.62,2025-04-13 10:15:12.682255
79a726272c72,3f61-44c9-89d4,b3449426,ea596978b9f7,af415e7d4fbdc9eb,f7acdc13f42697a4,7e948a792e1d4f03,f7acdc13f42697a4,2512.84,7139.67,2025-02-28 15:06:10.626806
081d6627287c,a485-407c-9156,06f13dae,031bea2e883c,9f301e255050851a,e020b127cf3e1686,e020b127cf3e1686,7e948a792e1d4f03,2171.92,7118.04,2025-03-05 11:07:16.812079
f8734c6b547d,3b8b-4535-b266,0baf70bb,bda1e5624894,26e273e0717b8da8,b3b49f1823c0ea0e,7e948a792e1d4f03,b3b49f1823c0ea0e,3106.47,8403.92,2025-03-24 20:05:41.867990
5eee70c78b85,6dc6-46af-9126,492f0d9c,a60f278f4d94,e12bcfc5b0cd4587,22702d227c01001a,22702d227c01001a,22702d227c01001a,445.78,-682.53,2025-04-03 19:42:17.700887
49f59eefe50d,5203-4a45-a10b,c9adb765,ffc5ebcc0996,622aac3d9a1b9818,e2e7480e7b38ba33,e2e7480e7b38ba33,e2e7480e7b38ba33,671.61,-2607.64,2025-04-21 20:19:09.861116
e4629339e8d1,cb47-4869-98b7,b2d72cad,602b1778ec13,f67561fa68bc47bb,cd6f3250158e2451,cd6f3250158e2451,cd6f3250158e2451,522.41,4789.1,2025-04-24 09:30:30.715757
a1c2a6ced99b,af5f-4d74-9135,7a8bf777,564b173c2cfb,4f6999413b4f3919,7e948a792e1d4f03,5dfab1bb1b7eadf5,5dfab1bb1b7eadf5,3427.97,804.32,2025-04-06 22:05:46.309218
c98c3ba023d2,862e-4ad5-a460,c9eb1b9e,6a5b583e475d,cd90792d4f83362c,7e948a792e1d4f03,08e378a96af30c6b,08e378a96af30c6b,511.89,5961.65,2025-04-22 05:35:17.094744
48ab7eaecff1,3f7f-49ac-a581,9cdad1c4,fd9db1b760a1,6ca41bd674c4b217,7423798f052b34ce,7423798f052b34ce,7423798f052b34ce,856.02,7765.2,2025-02-22 13:14:19.754134
5fb209eec0b1,e888-425d-ba5f,33879a82,004190af4bc8,65979b8bd475ba86,3afe439918d6d0da,3afe439918d6d0da,3afe439918d6d0da,2753.78,-347.82,2025-03-01 21:40:14.407168
89e38a663e8d,3e9e-4395-8b63,6763a00f,ea5df9883ce1,c245492a8205e7eb,d7205facc76a7d61,d7205facc76a7d61,d7205facc76a7d61,70.26,-1003.26,2025-02-02 15:06:32.206454
748d49b23401,870e-463c-9fdd,1f04c6f0,1c571c819f13,6167edd3621bc346,0b3c0d2ab89973de,0b3c0d2ab89973de,0b3c0d2ab89973de,2762.1,-2232.55,2025-02-18 15:09:32.606485
a7949fb9e7ea,3cde-4fc6-bf2c,7eac11ea,9e9bb4684c55,28c8c798a4954219,247dca2696eb16db,7e948a792e1d4f03,247dca2696eb16db,3614.11,3235.51,2025-03-22 06:33:19.751615
a8414eaa4b84,94ae-4ff1-845d,d470f607,8326a7dd8739,63703901538dc1a5,960cf16b090bd6d8,7e948a792e1d4f03,960cf16b090bd6d8,424.18,8664.13,2025-04-09 05:37:59.448144
6419107f4fe8,b362-45e3-9a1a,ab6c399b,50d04916a27f,43a5dac13a36a700,706a40dca79652dc,706a40dca79652dc,706a40dca79652dc,3087.23,2798.65,2025-04-26 04:10:20.982637
ca2c678df177,0d29-429e-bc75,f088adeb,2a6ef1f8d774,60a40824f59a27b9,16b7dcceab7b9b27,16b7dcceab7b9b27,16b7dcceab7b9b27,3305.91,-618.59,2025-04-20 03:28:36.284858
5655e52f009e,14f5-435a-be07,1cf3d41f,3e3702400cd8,b424a6a3b42f782a,c7e2db834e73ceed,c7e2db834e73ceed,c7e2db834e73ceed,628.12,-2505.31,2025-02-18 17:26:31.088803
0f3b1ee54c8c,d03c-490e-b69f,e9150f11,99819a3a9fab,0f18418e6e824b4e,434fbdab505546c8,7e948a792e1d4f03,434fbdab505546c8,1193.0,8532.89,2025-04-06 06:20:10.693154
7b9116535fb9,cd28-4727-92d4,1b87c102,bea1bf423a7a,83b314fcb214d598,a4209a50003f1e33,a4209a50003f1e33,a4209a50003f1e33,48.64,6672.33,2025-03-14 12:29:00.429052
07fab60f52a5,8da0-4716-bf12,da7db048,dbd56ff64c4c,674433cc5cc449ac,67436e85e970e3a6,67436e85e970e3a6,67436e85e970e3a6,2470.44,2474.53,2025-03-16 19:55:00.528565
c17b7c3ea9f4,06d2-40e6-a644,22941593,c8dfad9d09bf,3068191092750369,d14606fab605e9f7,d14606fab605e9f7,d14606fab605e9f7,1954.37,-2543.74,2025-02-11 00:45:25.195095
cd9e4d6a9ddf,f124-4c73-bd6d,7171d1bb,69b431ae1f00,050e35a9674b90e7,c91aba9700d41d40,7e948a792e1d4f03,7e948a792e1d4f03,1947.61,7280.25,2025-04-20 11:19:40.974779
ebf59630fd85,cb75-4ade-8831,70f6351a,8d3962e8acf7,6eecfa674897b417,5766be8cc1224aef,5766be8cc1224aef,5766be8cc1224aef,2942.48,8591.79,2025-03-03 12:12:43.534062
4c94c526d13b,2200-478e-abfb,d6c23a61,e4bc4b23e390,32f01437e904b9e4,37b706b0bac02b90,37b706b0bac02b90,37b706b0bac02b90,-2121.65,1351.99,2025-04-02 02:51:18.688848
4f9eb9e7b560,1cfb-4d27-8ad5,f0c697de,d891fbc2ab04,a3cd322330c15187,f2da30525a6e0dde,f2da30525a6e0dde,7e948a792e1d4f03,535.51,938.13,2025-03-31 13:25:05.177307
c91a69719086,b745-42b3-94f3,89d47e5d,2566c5ccdb10,c2e6a1ddb2e7311e,7e948a792e1d4f03,5392c8871f46d541,7e948a792e1d4f03,3079.57,6982.35,2025-02-09 10:29:12.262586
184aa25a0494,45f0-4171-8512,3fff8911,b1b5c183647b,1a7908d99eb5110f,0e967381b5c673df,0e967381b5c673df,0e967381b5c673df,2751.32,4440.94,2025-04-15 12:52:02.122270
f4378611168b,78ff-477c-a9ce,022cd65f,07d0f390f9f2,8a93a9086866f114,6bcc17a11d5a397f,6bcc17a11d5a397f,6bcc17a11d5a397f,990.36,6316.24,2025-04-22 20:47:24.644159
1b932b4f6b27,17fa-4693-8e07,2519ef2f,d7e561334c45,2f389eec57191d69,c27176b1c8e65c22,c27176b1c8e65c22,c27176b1c8e65c22,2305.72,5317.52,2025-03-11 01:02:30.586288
3ab63147caff,7e37-4e9d-abec,5ff9c756,9c282dd72fc2,5e5b7c26a545e33a,6398419c2653870a,6398419c2653870a,6398419c2653870a,2557.47,6182.13,2025-03-03 20:25:50.653507
35340c4b36f3,3407-4972-a1d9,0cb2d789,35135daa0227,645b880063c391a1,b267f8166a025bba,7e948a792e1d4f03,b267f8166a025bba,227.2,-1429.8,2025-02-14 03:55:37.700992
052402594325,89c9-4f43-b54d,e7da957a,75743c3606be,2fba51eb20f4a77d,e434a7202f2399dd,e434a7202f2399dd,e434a7202f2399dd,1599.53,-2356.46,2025-04-25 15:05:14.902278
c2be0460583a,58ff-4db8-960a,930f51bc,83db581dac30,909624c7767d711e,7303de2155a31ca8,7303de2155a31ca8,7303de2155a31ca8,2676.62,8354.65,2025-04-08 12:45:45.893711
9cbafc737259,9b76-40c1-9763,f8dcd508,1c4292fb21ff,1a37067838e3e5cc,3de60a40ffd63bc3,3de60a40ffd63bc3,3de60a40ffd63bc3,2507.63,6270.72,2025-03-19 17:29:39.580737
bfdafcd52119,fc53-4d86-bf74,785bf122,6b7dcbf71970,f6ac73f73b264998,d26ef1b220d8dc25,d26ef1b220d8dc25,d26ef1b220d8dc25,3287.69,-23.8,2025-04-02 09:40:44.934150
e7758fd09750,e3e8-424d-922f,fd4782fa,2566c5ccdb10,087982a74ddc83e0,2247d68a3f4cd2b0,2247d68a3f4cd2b0,2247d68a3f4cd2b0,2386.85,2735.59,2025-04-12 21:15:30.435543
e2c38e48405f,c16d-4a84-b03a,95db28a3,cb5c18e79bd8,94b1f90bfc0a1241,7657ffb70807a232,7657ffb70807a232,7657ffb70807a232,3655.61,2085.36,2025-02-23 17:18:29.397118
bf2d6910b960,b11e-4d04-a1c0,e7dfd832,e77fa5c49141,9d423ec841165256,382af96d5350556f,382af96d5350556f,382af96d5350556f,2409.6,7553.78,2025-03-08 07:07:09.732472
85a5bdf80c4d,8443-4c45-9220,a53595ca,265113f5155b,007603e13a6194a2,0db3b05aa3350ca7,0db3b05aa3350ca7,0db3b05aa3350ca7,1094.88,1749.67,2025-02-23 16:36:41.048721
bef69dc758ac,7d00-4a6e-ac90,aea153ce,7cf70986117d,1d6219786a578814,f68b281ae2c50fc7,f68b281ae2c50fc7,f68b281ae2c50fc7,1713.35,4462.43,2025-04-23 19:03:36.761121
ef71a9a25417,c714-4f1f-86ed,bbfa7a52,020e5c0fc08d,ce666c2d619c4ca9,fa15908fd270dbc3,fa15908fd270dbc3,fa15908fd270dbc3,1782.77,-3168.19,2025-04-01 14:14:03.912864
c8f190b2ff1d,2ff4-447c-bae9,4e9feb53,b8536b339457,829b16719a877603,fd51d076e098bb11,fd51d076e098bb11,fd51d076e098bb11,984.15,2566.79,2025-02-20 18:37:01.075759
0f84f2c60aa1,0734-4168-9812,5f7ee1f6,09422b659ea8,8b25c18e7c0df5cc,6207ead5dc5aaf39,6207ead5dc5aaf39,6207ead5dc5aaf39,860.94,2964.37,2025-04-13 06:11:41.973092
a75dacd530fc,7b0a-4975-b333,ef19a6c9,3e364c71d5b4,9b0ff3c75fea4bc9,7e948a792e1d4f03,7e948a792e1d4f03,575db46a97e97cce,247.3,8293.36,2025-03-25 09:42:47.841238
d54a2235bcf3,6885-41df-ab37,35f926ad,020e5c0fc08d,4be676ee3a9cb4c8,e889051589be1b62,e889051589be1b62,e889051589be1b62,2330.36,-2326.48,2025-02-08 10:40:21.672474
6fa02a2d25f8,4442-4d06-996b,31fef2a9,09ca7ed6be90,d262ae486b112009,deac86c02fdb37bb,deac86c02fdb37bb,deac86c02fdb37bb,1601.91,-3991.96,2025-03-07 20:31:44.259535
a28d9c36e2e0,0634-40a2-a8ff,09849698,d35962d5cdfe,f2e9907565473a35,2d1a6cad1c9dcff5,2d1a6cad1c9dcff5,2d1a6cad1c9dcff5,3202.76,7933.44,2025-03-31 10:53:19.011636
686f7bd6d05f,a18f-452d-ad24,7c6d8cd2,e85f0bab05d8,96e6858afab69adb,85409ce8c3714dde,7e948a792e1d4f03,85409ce8c3714dde,2275.48,-2320.13,2025-04-11 04:53:57.278321
a6ccda17da81,9d9b-463f-af3c,0ec1c06c,f8ddec842c09,d8b8fb3fd3fb0353,84923a79ed4cc2bf,84923a79ed4cc2bf,84923a79ed4cc2bf,1413.46,5402.39,2025-03-20 11:48:49.374661
7e3f4066e132,df95-44a1-82ba,6ab799d3,f0ff8c9598c7,8514c25e02b4e222,622a1dcd4f5e5931,622a1dcd4f5e5931,622a1dcd4f5e5931,2471.47,8133.69,2025-03-28 14:16:51.272170
92a481eb38d0,582d-4d46-8d8d,55e1c143,4bdfb9f37a1b,09c296a84b4f1cbd,14d09c91c0b42f18,14d09c91c0b42f18,14d09c91c0b42f18,3778.08,8779.49,2025-04-17 15:17:50.225742
da02b60895cc,02dd-469f-8ce1,36fd72c9,e1c6f34d1386,a4ae10b4f2947e06,0cf45f06f8c32c55,7e948a792e1d4f03,0cf45f06f8c32c55,2685.58,7572.37,2025-03-08 08:50:47.920149
a118ad72429e,442d-4342-9da0,ba380355,0d9affe4896c,d736bc0d092baa3a,d2b59d4055383147,d2b59d4055383147,d2b59d4055383147,3976.46,5873.98,2025-02-08 19:48:15.601253
1aa33f6d81d1,d709-4a43-a421,67733def,9895b982b15c,aea4a4e069df510b,8f0a6b91f349b33f,8f0a6b91f349b33f,8f0a6b91f349b33f,2010.0,2490.63,2025-04-11 15:13:40.167004
0573a0b0cd91,ca8f-496c-94bf,3ef00a0d,526ad7451456,f5b9a292728657bf,663305cc849ccb44,7e948a792e1d4f03,663305cc849ccb44,188.94,511.43,2025-02-06 23:53:50.520076
e7b930067e9d,b71a-4e5f-8104,cf1620c2,db16856c3b50,13134b496785ab3b,c3817ed6a561ee97,c3817ed6a561ee97,c3817ed6a561ee97,3646.05,8623.51,2025-04-28 17:35:32.550989
e97ed02155ce,bbcc-48bc-8b66,140802c9,54bed65ea8e9,d56581ae915b8a27,e9fbd201e5969cda,e9fbd201e5969cda,e9fbd201e5969cda,979.44,2886.8,2025-03-03 13:39:25.407920
49fb7b245936,fdf0-4191-b000,c7a9b788,9895b982b15c,375793d1ec044fcf,dbadc51938d485d5,7e948a792e1d4f03,dbadc51938d485d5,1568.0,8548.06,2025-03-19 15:36:15.653243
c241e8d0004c,05fc-4dac-9d50,62f57029,964792c55dea,cb52c430eb324751,7e948a792e1d4f03,2966f6164850e273,2966f6164850e273,2465.94,162.12,2025-03-05 20:54:50.232834
54cbc5aae5ca,0911-4a59-a331,7b72e1d5,88a58eaf3db6,e107e59fa34fb5b5,fc9e3dcdcff05600,fc9e3dcdcff05600,fc9e3dcdcff05600,2039.81,2517.1,2025-02-02 08:00:51.572222
5ab0541570fd,3564-4388-9ecc,935e1823,aac8c18904d8,aec669c079c57288,f587508521d7f469,f587508521d7f469,f587508521d7f469,2173.64,8454.54,2025-02-13 22:09:35.900681
f480e9419f2f,3636-45f2-9589,5635d301,8a6c21e0926c,3413cba78253585a,cad782837a5461b0,cad782837a5461b0,cad782837a5461b0,1088.36,4656.73,2025-02-18 08:26:19.903031
c3c00b6d645c,82cf-403d-a43b,91e899d6,a4545f39cc25,15d3018ca01d6607,376a26119a588160,376a26119a588160,376a26119a588160,1547.88,-579.43,2025-03-17 23:57:48.084531
a508f447a8ed,068e-4a87-af64,c40f3424,05c52e0786bf,6e1bb548aa26e2f0,386203f1f4e11520,7e948a792e1d4f03,386203f1f4e11520,368.29,-3415.51,2025-04-16 14:52:09.581116
f04fcd2c037b,1296-4d65-9a9f,d6b98e61,bdc143394e54,599323a9a70b8604,7e948a792e1d4f03,8e5651814467f31c,8e5651814467f31c,2699.5,2787.85,2025-03-07 17:26:53.060759
da8585a770a1,26b9-466e-8bed,bda875e5,72d6b0e0ed44,09d9d098375c26eb,7e948a792e1d4f03,7e948a792e1d4f03,54c9d7cd96beeb97,2861.44,2104.33,2025-03-06 19:11:28.450540
16abd47be075,2d12-494e-b63e,554ada2c,9e4a65db70bb,3deb514db72eb5f3,3c6c4257e3b4243b,3c6c4257e3b4243b,3c6c4257e3b4243b,252.77,-2089.04,2025-04-15 12:37:06.192522
0378f125ec2b,02aa-433b-a5d6,620ee753,325ed4f5c3a2,0b1308dd8b5d6b13,2ba69801b8df81b4,2ba69801b8df81b4,2ba69801b8df81b4,240.93,1176.47,2025-02-20 20:40:19.348372
f424efe9b7a8,35ee-4f85-945b,5d1af508,6c34a5a19564,b831028cf30d0a3c,c91adeef7da32f29,c91adeef7da32f29,c91adeef7da32f29,1584.46,-2318.56,2025-02-08 00:30:28.109800
649eba32f57a,981e-4a5d-8424,f1654ceb,f4898f37e44c,4c033867ad8ad661,3551b2570be12e71,3551b2570be12e71,3551b2570be12e71,1724.67,4317.6,2025-04-25 09:00:25.838990
db637e821fb2,ea0f-4abc-b3b8,cd1fa26f,40203d8b2cb6,22a41ed368c62360,980cf36246e1afaa,980cf36246e1afaa,980cf36246e1afaa,209.6,-3716.64,2025-03-14 10:54:15.383813
d3cd591beec1,8ec8-43bf-913a,15623c14,0e7f7950eddd,dfb014d5a2708952,c688789728d1eeea,c688789728d1eeea,c688789728d1eeea,3222.65,5492.33,2025-04-18 09:14:16.062431
84fd680b159f,6522-440c-bdd2,6524d0bf,c303b5089a7f,6aee637823bcd265,5c537de6ef336f79,7e948a792e1d4f03,5c537de6ef336f79,3553.38,8066.81,2025-04-28 03:33:11.248136
1ec6b3d1e50d,29b0-4d9f-988b,7590596a,f0ff8c9598c7,14ce897ff587c20d,346ca1c4c25088ca,346ca1c4c25088ca,346ca1c4c25088ca,2739.57,2951.96,2025-03-01 19:49:02.657095
0d59bd7ffe7f,cd35-4a84-87cc,0d9d5992,b79f221d03ca,d5e5d686892dccf2,50c8123b1f269d83,50c8123b1f269d83,50c8123b1f269d83,2415.23,8905.13,2025-03-26 11:29:07.885907
d584e797c10b,e8a2-47e1-8e6a,9b8ce012,99b7cbaa542a,a3f986756ef41b3c,e24dcc47b4af9dff,e24dcc47b4af9dff,e24dcc47b4af9dff,1741.16,3447.38,2025-03-16 13:16:08.717831
486c5b75659a,b661-4c31-b409,e15fa3ba,c4468ee0a450,333c6c6dfe609380,8633c4dbf33f1acc,8633c4dbf33f1acc,8633c4dbf33f1acc,2428.61,1956.37,2025-04-25 04:13:47.507418
2abba8191c40,a818-44f8-8c1d,6250663b,25e711968d0b,6164ca959b5b83c8,1a47a6e28a9d0edf,7e948a792e1d4f03,1a47a6e28a9d0edf,2540.19,7107.41,2025-04-09 05:42:35.498996
e12c72834897,a9e1-4e00-a74a,fcd3f5eb,964792c55dea,409f3b6713661a18,b008a98f8575dd9d,b008a98f8575dd9d,b008a98f8575dd9d,2749.85,-1477.38,2025-02-16 09:54:38.577620
07c3f53cbc66,f6ca-4419-bb4f,96ff5d80,1c571c819f13,0c27be1d48458e0e,f8c7e697bd33ba90,7e948a792e1d4f03,7e948a792e1d4f03,809.18,4994.14,2025-03-16 07:46:13.727300
5489c3fc3380,f6d6-497a-b5cc,5898e9f4,65e150b4f456,e6df30ad1f6a38ea,731c4c61419469a0,7e948a792e1d4f03,731c4c61419469a0,2860.78,8967.01,2025-04-13 17:27:09.584754
5eab98fb77c8,a4ec-4acb-b3cd,f18b631d,bda1e5624894,8d5c199204073b05,7e948a792e1d4f03,43967c822ef922e1,43967c822ef922e1,3908.9,3584.24,2025-04-13 20:04:54.687652
f46ef11f3ed7,133e-4ee8-99d1,702439cc,925548a58c83,1cf2eae86f29d9df,d2609d741b64bf5f,d2609d741b64bf5f,d2609d741b64bf5f,2905.9,8224.37,2025-04-22 22:26:18.888962
d0e3893dcca4,77b0-4e8a-bdb0,59b80005,01eac648bab4,9ed26a014a556fe8,70f37ae6b5e91fe9,70f37ae6b5e91fe9,70f37ae6b5e91fe9,1226.33,2113.14,2025-04-08 00:41:55.175833
9bfae6b2ad4a,68fa-4976-b1b5,53ee7bd6,08efa3951b67,f13c0b0e72480eba,dccfc41378aa53a6,7e948a792e1d4f03,dccfc41378aa53a6,153.07,-2107.12,2025-02-15 11:37:16.464937
86d34c0fb09f,5aa1-4e70-945b,7bf70eb0,201051cf708c,67b982ca445b2e0b,4999f26c28473f4f,4999f26c28473f4f,4999f26c28473f4f,3492.63,4790.16,2025-03-13 14:50:24.522516
f514f90ac201,fcd7-4303-a092,65e51de8,b98205d5039b,a2897184d3856a4d,7e948a792e1d4f03,7536d2619021929c,7536d2619021929c,2863.53,4578.22,2025-03-14 15:05:14.333575
a9ebcbc4c2fb,e508-4192-915a,e0ca24cf,50a877e32994,7c4164e8f2ffcbc5,221bda907c5aedfe,221bda907c5aedfe,221bda907c5aedfe,2758.93,3049.39,2025-02-04 06:35:21.196630
b1738ca3f40a,7c3e-4e99-a8ac,32f4f598,58f5d528a073,7d792d1e5cdf87a9,af7fa19141bc53ce,af7fa19141bc53ce,af7fa19141bc53ce,1742.98,-3849.88,2025-03-13 18:32:40.482828
b3d654eaf232,74cf-4586-8fc1,97014453,1a99c857a0fa,e250b279cab067bb,7e948a792e1d4f03,f823bab747678c04,f823bab747678c04,2606.83,-3566.85,2025-02-12 18:10:41.584585
f7766859a12c,0c96-4a82-a759,e8dfc327,c214188d69ff,f8b822c64c8e2303,9fcd58229222cae7,9fcd58229222cae7,9fcd58229222cae7,2150.02,6374.76,2025-03-17 17:51:50.291130
4d388e5e2283,24d1-4392-a0cd,f4b69c80,99819a3a9fab,f68967abf9704cb3,3960b2bbfc1c8e8e,3960b2bbfc1c8e8e,3960b2bbfc1c8e8e,1763.67,-1964.25,2025-03-22 00:35:59.296250
52b1a43bc032,d91d-432a-9262,08703849,83db581dac30,4c44f51bc5bc3729,48e1cc76c77a0f61,48e1cc76c77a0f61,48e1cc76c77a0f61,2575.33,-7.04,2025-02-04 14:21:19.758745
d742e0f94a14,c187-4f66-a6ee,cba2de2b,0409187369d7,c8064c10737f7e44,7e948a792e1d4f03,b4e28c742da69c41,7e948a792e1d4f03,406.7,8665.48,2025-02-13 06:40:48.013164
8d4db3e7a79c,f1c8-4d2c-9f7d,d3ec779d,6189f0695574,02bbf8fa784e8245,1b1169dbbf6735e6,1b1169dbbf6735e6,1b1169dbbf6735e6,2101.29,2762.08,2025-02-11 13:49:29.166242
4425ef3e7ab9,c63b-4662-ae5c,dec62fbf,e32a76df0b6d,a04d90c5654474e7,97aedf5618e96520,97aedf5618e96520,97aedf5618e96520,544.68,-2250.5,2025-04-27 23:19:47.409488
d07c3a94c216,ab81-4c8a-a07e,8efbcafb,58f5d528a073,a7237b59d683cfe9,c1d7b8a8a133faef,7e948a792e1d4f03,c1d7b8a8a133faef,1168.58,-7.13,2025-04-12 10:56:00.055141
5c8469c1c141,c859-4048-b604,3b520d98,bda1e5624894,d2400106becb870d,a4afcb35e8999150,7e948a792e1d4f03,a4afcb35e8999150,2716.23,3238.84,2025-03-24 14:17:09.221729
b434a0f91338,099c-4daf-94b1,a369652e,8d3962e8acf7,3cd43147beab29d8,347241439fea6f3f,347241439fea6f3f,347241439fea6f3f,1607.07,-3994.82,2025-02-04 09:01:07.265389
f888c9cb1ba2,3997-40fb-8381,edbe8ba1,d78b592aa958,a676088304df528f,8be88fdfafa3c40e,8be88fdfafa3c40e,8be88fdfafa3c40e,617.74,-1671.0,2025-03-07 01:40:33.855279
4a6245ab133f,940a-4f55-8e79,f6fa8e42,0975bfe41a48,0e80a9994c9da9c7,d747db3fa1451202,d747db3fa1451202,d747db3fa1451202,1287.89,-3810.33,2025-04-26 06:05:01.206113
f421e3d63b9e,615a-4b9b-b0e3,0a121f21,fa62c410ccc4,54b41e3064318758,624ea85ab112546c,624ea85ab112546c,624ea85ab112546c,330.17,-2139.73,2025-04-27 02:37:51.813942
bf49e21edd6b,66ee-41ca-80ca,6f9aa019,ecbd78e96328,ed9d7e790fa5fae4,6308bfb3649b4966,7e948a792e1d4f03,6308bfb3649b4966,1393.73,-1162.95,2025-04-21 13:21:38.156758
b36143ed1f41,7106-4bf6-9afd,6fc64a91,8779e6fe1c73,46aeef9fee6012dd,73a02cf221756dd0,7e948a792e1d4f03,73a02cf221756dd0,911.51,4268.5,2025-03-11 21:23:20.424552
84a7c0fd7b44,756f-4082-9592,af6e949f,037c22d50024,5995015b24590d66,bb15c213caf0fc7b,7e948a792e1d4f03,bb15c213caf0fc7b,3568.17,4253.23,2025-02-08 03:12:36.828887
d5299d8664a7,2487-44c8-80cd,2d3ad772,cddabcffd5c7,7e33a1f0c525f430,5171b363a76036d4,5171b363a76036d4,5171b363a76036d4,2590.42,647.72,2025-03-31 18:45:44.868161
4685372d4123,8e6a-4b87-b18f,345a7f00,dad7bb5966cf,f06980ef270e3ffc,941910a949f5cea3,941910a949f5cea3,941910a949f5cea3,1202.84,-3056.27,2025-02-02 20:17:11.070252
32deb8d35e3d,635f-4281-b409,7fea46d2,88a58eaf3db6,e7d0af6fb45c4154,fdb6275ace1f2417,fdb6275ace1f2417,fdb6275ace1f2417,2978.72,-2629.56,2025-03-31 10:02:18.324447
f28190b378d6,8509-4d54-990d,8d019557,0d48d1488a86,f7b9a8b8576345fd,b66ac39c7475f9e9,7e948a792e1d4f03,b66ac39c7475f9e9,3881.14,8676.78,2025-03-19 12:44:23.725781
e4e16845d2ea,0e48-4a7d-ba77,c150e2b7,bd79254682a8,f33fef11c4b0722c,7e948a792e1d4f03,7e948a792e1d4f03,7e948a792e1d4f03,466.65,-1415.96,2025-04-09 06:28:41.261358
23724517daa7,3e7d-411e-9925,723287a0,5694c9779386,db8aa4eb01812465,1e4fd1946f6164b2,1e4fd1946f6164b2,1e4fd1946f6164b2,1997.52,-3021.47,2025-04-28 15:35:59.997260
c0058ac94890,d987-446b-ac6c,5599d4bf,a83000e701c9,ebd2b39839cdff0c,6cd8f73395bf1877,6cd8f73395bf1877,6cd8f73395bf1877,3998.6,-1337.99,2025-02-11 18:52:15.998118
5a845a8934bb,341a-46f9-999f,112e51a3,0d9affe4896c,fd4e1e4fd52ef529,6f9673d28a5ca2ae,7e948a792e1d4f03,6f9673d28a5ca2ae,2673.81,5702.57,2025-03-13 01:10:37.327451
76adf1f09aee,5992-42ac-bc22,d6fbcb7e,5a0a4ff1c0d5,e4204b073ff79411,7e948a792e1d4f03,873a77eb6a5b6995,873a77eb6a5b6995,2510.35,5096.57,2025-02-08 16:04:39.344084
44ca74dfd00d,358e-4b87-9211,5000e8f0,564b173c2cfb,388652e02a6ab2db,7e948a792e1d4f03,7e948a792e1d4f03,000b906290336513,3712.89,563.32,2025-02-25 17:12:03.171064
1ceaecda418a,09e4-4cd7-ba8c,4c65bb71,6dc37aa328fa,a0e77c8acffa3b31,7e948a792e1d4f03,73795ca5694298aa,73795ca5694298aa,2897.88,-1358.06,2025-02-23 20:48:41.697868
3152ba0e6140,428c-46f3-bbb0,d37a25a0,a9be5ebc8148,0c8bbd62251f62d1,e6f2e9bab04ea939,e6f2e9bab04ea939,e6f2e9bab04ea939,3975.98,5075.83,2025-03-31 04:31:58.584538
e6add4c017c8,7b94-440c-a85f,18b43420,b82941fc9005,5bb3d798febe4c84,e4a3ff5b554260a5,e4a3ff5b554260a5,e4a3ff5b554260a5,1191.82,-3171.12,2025-02-04 17:23:08.157984
97e8b4f0199e,ec8e-43f5-b241,d59ba4a6,70bf3b6fd096,cf66644ecec210d9,7e948a792e1d4f03,98b73d05b8d6d1a2,98b73d05b8d6d1a2,816.18,6716.48,2025-04-27 18:39:52.971857
868b3b05ffa2,231e-475e-ba16,201a0739,e0e780efe812,b89dd990503a630e,f2ce8419cfa803fc,f2ce8419cfa803fc,f2ce8419cfa803fc,405.47,7124.47,2025-04-15 12:06:53.830883
c863d98ff1a5,adbb-44c2-b1d1,504874e3,803ad9d40771,172a73b49dde8d19,7a9f847a7027bedc,7a9f847a7027bedc,7a9f847a7027bedc,2685.32,-548.94,2025-04-23 13:39:13.678098
5e997cd5cf48,cede-418f-a9ae,533ed125,093c93dc5cf6,396ac0b177cf8a7c,c5a85b40c986c7ec,c5a85b40c986c7ec,c5a85b40c986c7ec,808.35,-2890.05,2025-02-16 06:45:54.027934
5194b5c40b3a,63d1-4c0e-922d,08ee0305,9d45f46f45b7,6969a9d2b57b97f2,2f040440822e1475,2f040440822e1475,2f040440822e1475,3880.57,8458.11,2025-02-12 07:15:21.899226
f5360996db5c,b361-43b8-9e4d,7fcbafb4,c90e9ac84cd8,94a309399ca8ef68,f534a22269b6cf34,f534a22269b6cf34,f534a22269b6cf34,3757.53,-764.98,2025-04-20 23:09:21.482424
